50000 1000
174 50 216
92 94 221
239 158 100
164 215 4
212 98 7
42 222 8
159 69 61
242 185 157
55 12 91
253 106 82
92 235 239
56 236 77
201 181 234
154 203 23
182 13 145
108 0 250
73 185 246
104 49 155
47 13 240
151 152 76
233 250 232
69 31 191
215 38 180
49 179 130
161 85 86
95 55 54
235 91 94
101 78 67
24 214 52
127 6 183
220 88 9
99 198 51
108 99 182
57 204 139
236 144 143
250 189 228
34 89 249
162 64 10
54 130 13
88 170 56
28 97 158
141 173 219
215 98 191
186 13 113
220 179 122
199 182 193
206 108 161
87 52 166
214 220 25
32 64 231
229 130 197
187 127 16
89 76 82
170 220 155
159 89 165
62 251 88
136 65 73
75 32 188
217 77 182
240 223 134
34 93 32
160 27 75
43 155 161
210 28 121
18 215 254
200 254 3
13 252 203
181 237 81
115 77 145
244 221 106
28 94 158
237 57 162
127 64 22
158 141 194
33 220 77
11 240 238
99 53 148
39 237 139
26 91 14
241 59 214
68 29 65
28 204 166
60 53 75
148 66 157
58 190 240
47 187 108
94 187 167
145 55 76
51 39 101
209 116 64
51 131 75
84 120 242
210 116 115
9 128 221
240 91 206
81 142 157
4 121 180
74 209 231
78 116 46
99 49 109
69 124 59
196 1 160
188 96 162
2 36 42
160 247 254
38 38 208
61 137 230
90 0 77
76 174 243
52 5 134
136 211 57
149 173 229
246 84 202
197 65 217
23 153 254
128 148 222
54 78 122
4 238 121
1 205 252
51 154 22
42 107 29
227 77 144
221 80 139
115 91 224
209 12 237
122 193 202
30 246 171
246 174 26
69 184 234
75 56 170
205 253 93
199 199 47
115 190 49
185 37 209
14 104 242
232 67 202
123 1 109
95 173 137
243 143 241
148 19 61
94 248 124
91 22 27
234 228 67
173 169 57
158 189 93
17 111 136
213 121 191
29 130 58
159 101 73
142 133 3
10 170 8
109 67 175
19 175 212
253 134 243
11 240 246
91 81 83
214 246 191
150 143 7
43 109 140
224 97 20
200 133 179
137 203 115
168 230 203
232 116 170
118 51 66
82 149 212
213 8 221
34 71 6
162 10 108
104 148 175
236 154 203
233 82 47
240 195 146
86 96 31
109 152 39
60 72 0
30 100 17
108 15 222
215 85 170
75 46 236
136 120 5
203 90 248
153 156 42
207 195 242
18 45 22
100 219 138
202 218 120
2 98 120
173 77 8
251 135 100
195 248 130
40 22 167
174 137 143
211 63 238
90 12 116
66 137 234
113 130 199
61 42 44
246 150 18
23 147 199
107 210 25
170 22 51
27 55 167
215 2 157
148 179 172
10 90 179
5 209 185
119 68 183
209 223 60
235 15 171
22 250 106
67 186 83
137 63 204
115 90 174
218 85 18
75 199 162
134 124 100
135 223 146
113 212 122
99 253 114
239 149 169
109 103 45
103 135 230
22 44 143
162 89 250
61 156 76
19 155 33
234 200 182
92 73 227
223 46 65
100 185 176
212 155 55
238 23 243
139 178 180
32 206 183
186 249 224
203 109 52
246 25 182
84 108 79
113 22 94
46 185 43
152 219 253
207 145 128
236 152 128
137 197 235
45 136 200
91 215 17
114 91 74
104 215 172
126 233 176
138 87 92
47 41 110
150 48 104
42 115 80
11 80 247
41 216 189
11 115 190
28 119 39
51 137 194
15 239 48
175 45 43
158 167 193
131 199 221
135 203 73
65 5 195
184 162 168
20 252 40
141 60 169
245 133 44
122 248 163
161 69 146
235 3 124
167 207 173
67 243 237
29 245 112
198 38 156
183 135 15
44 14 98
20 126 181
250 24 134
71 210 147
118 107 108
17 151 65
31 173 9
191 28 80
139 152 202
225 94 174
205 191 25
144 44 101
180 193 200
28 146 222
94 155 217
231 112 145
218 49 123
191 152 18
86 242 238
136 148 98
22 92 126
95 162 39
55 6 55
104 120 207
192 234 59
71 229 239
59 45 107
66 61 187
117 114 10
211 47 250
140 192 185
60 170 81
104 0 204
133 232 142
20 221 149
12 53 82
77 169 193
83 54 233
33 174 222
213 19 0
5 212 94
100 250 18
103 118 163
178 166 131
109 239 212
133 195 247
197 217 74
129 5 186
87 148 133
133 129 129
116 209 110
198 243 33
37 237 55
107 169 28
30 57 72
105 161 199
108 137 81
248 183 114
92 52 84
252 113 198
93 0 128
174 63 60
139 136 150
50 59 32
9 60 244
153 240 15
89 32 169
254 79 105
182 187 252
189 98 210
52 14 226
21 61 171
239 53 65
17 164 27
202 207 142
242 115 27
91 101 100
207 201 144
90 232 216
85 48 39
214 8 151
148 123 19
215 66 157
25 242 198
5 125 236
119 70 39
192 114 177
89 38 194
38 217 202
196 152 108
18 40 64
116 18 107
116 45 140
246 143 166
162 171 79
18 86 198
179 221 128
145 14 53
217 140 97
123 48 143
233 229 135
134 144 194
253 70 178
153 248 174
206 159 32
166 72 138
199 238 171
194 167 58
251 93 237
108 42 231
235 12 105
162 210 106
188 162 85
179 214 182
125 87 89
196 240 47
165 5 158
2 136 69
134 50 128
211 108 88
205 166 253
213 233 166
199 97 112
50 44 65
56 237 219
201 11 137
168 204 119
253 189 149
133 180 178
160 177 158
42 96 184
105 123 184
175 72 224
105 229 206
61 29 25
37 16 102
164 27 193
8 36 203
139 70 21
52 118 133
107 147 152
177 39 67
203 162 63
207 17 31
211 35 251
236 8 90
239 80 194
113 178 61
25 158 109
190 106 121
2 227 206
235 213 130
235 207 203
86 245 106
99 208 113
118 112 120
103 4 20
154 194 210
252 67 108
195 191 221
117 8 240
77 250 240
237 66 232
45 236 192
21 170 54
62 23 142
23 140 213
180 99 191
174 81 92
205 70 80
147 83 181
157 240 80
48 95 61
153 252 37
200 158 132
94 3 159
40 134 152
74 20 64
135 111 229
207 112 105
238 231 7
214 122 137
216 20 46
221 114 98
186 184 120
195 21 253
235 83 205
176 81 43
253 197 154
32 103 193
41 211 98
102 235 81
134 178 227
76 46 118
246 94 202
168 40 41
161 72 203
213 56 174
12 77 108
72 5 52
221 133 136
228 127 2
168 215 81
162 96 65
25 210 164
140 197 83
73 184 127
24 222 145
111 60 213
204 168 43
231 142 200
61 146 212
143 84 251
109 205 157
85 195 139
164 40 29
220 49 216
103 239 238
131 89 214
109 221 242
35 110 157
190 20 218
84 48 194
159 248 71
141 26 215
146 112 29
211 142 96
214 157 46
136 167 252
65 232 51
151 14 243
253 58 183
217 61 171
239 186 93
144 213 231
98 145 67
4 34 66
55 91 111
238 139 144
207 196 47
252 232 232
9 148 177
66 180 158
31 183 15
140 219 185
133 135 85
131 239 225
241 30 84
179 77 63
34 142 1
64 136 45
43 253 252
53 146 79
43 124 203
102 126 108
18 239 32
181 49 206
9 249 86
158 175 85
166 5 149
191 78 253
205 158 88
239 66 194
115 170 188
78 181 70
24 31 53
196 168 116
17 14 2
160 142 2
196 89 139
248 207 34
169 246 19
168 38 188
200 47 85
171 238 158
148 245 242
226 235 8
194 48 163
40 236 86
191 187 11
233 125 108
157 15 182
185 207 4
228 24 121
199 213 154
60 252 191
49 145 45
201 228 144
110 202 166
194 206 109
78 138 43
218 89 215
185 37 129
251 38 99
100 214 182
152 128 122
64 20 102
152 1 105
55 96 251
102 203 67
220 63 43
6 101 220
236 87 144
139 3 116
40 55 202
144 131 53
17 233 247
173 195 86
139 224 18
0 226 27
132 121 29
135 146 196
179 152 221
72 134 147
118 38 5
229 18 215
195 139 190
86 126 82
141 205 155
26 109 171
176 1 196
49 31 219
135 184 69
47 74 237
33 193 213
79 4 150
130 39 172
157 10 131
125 195 35
19 111 114
81 108 212
4 209 53
14 1 162
18 61 249
92 218 82
186 133 202
173 187 224
117 209 49
128 136 61
15 16 240
250 140 32
193 132 215
12 80 103
190 220 47
82 46 240
56 100 17
104 184 210
195 68 184
40 96 189
171 49 200
154 83 103
162 119 206
191 202 236
141 223 36
162 124 8
208 52 162
154 170 111
193 77 160
121 195 42
7 11 125
240 132 51
127 125 189
36 142 61
198 252 142
247 86 215
250 84 34
104 207 211
244 251 184
225 202 149
33 123 211
198 156 248
106 36 25
201 88 93
191 65 232
162 103 191
164 121 246
12 19 21
2 33 183
204 169 82
72 66 130
8 204 9
243 218 176
77 6 86
228 111 92
15 0 162
90 145 61
15 207 145
246 118 70
248 196 2
204 153 116
25 95 106
92 252 238
50 133 158
43 146 40
173 204 8
15 118 92
47 32 45
73 133 28
38 133 3
158 163 108
88 64 85
144 193 11
101 117 200
14 252 239
83 178 116
178 152 177
77 81 201
83 213 149
250 251 183
158 147 224
240 131 181
37 158 32
1 96 17
37 201 83
211 2 75
99 147 186
95 87 129
38 111 128
57 56 232
102 109 76
149 49 81
109 190 118
215 48 56
212 106 30
169 185 212
51 114 54
180 189 146
151 60 248
220 206 152
111 186 97
246 93 216
26 68 225
67 254 148
202 194 9
6 161 69
190 237 91
212 156 194
103 96 216
125 193 71
197 74 136
37 212 156
155 133 92
204 245 62
247 92 115
45 199 23
120 3 245
167 184 14
13 160 35
129 139 238
210 57 67
60 233 94
80 84 190
198 63 241
132 195 157
236 144 200
74 61 215
219 135 72
49 174 78
219 14 187
162 53 87
254 173 202
28 10 78
80 185 11
80 52 208
78 179 202
213 2 150
36 14 25
214 195 155
7 43 33
69 133 156
78 65 138
16 177 194
18 170 229
48 90 13
93 196 40
232 215 233
124 13 142
33 61 159
43 191 148
23 145 11
210 13 200
228 246 224
3 231 14
145 227 76
101 122 89
53 244 128
109 110 109
48 54 76
209 50 26
181 103 55
222 119 35
89 251 35
225 185 253
28 212 91
249 89 163
215 118 52
254 64 2
119 22 24
44 2 61
204 22 61
158 160 85
45 175 72
222 119 59
253 191 137
15 24 128
180 47 252
68 5 242
182 59 253
126 9 244
165 130 193
100 166 115
114 50 202
122 148 112
45 190 116
202 113 44
208 246 84
220 243 133
8 208 184
34 76 101
17 16 52
114 1 10
20 95 17
223 173 73
224 86 176
140 230 74
247 204 29
148 175 210
62 251 116
238 3 205
198 86 92
140 161 168
58 238 69
201 135 88
233 153 249
118 170 203
69 51 168
55 10 87
243 202 13
117 88 133
112 77 115
158 252 162
151 55 52
145 82 7
6 175 30
28 34 11
127 97 246
143 17 5
209 48 136
250 107 222
172 206 131
253 163 114
198 110 152
70 18 2
169 249 171
58 224 132
167 165 92
57 63 113
241 163 123
231 224 140
33 238 17
192 174 217
243 60 110
20 49 159
5 209 59
119 220 234
97 243 41
57 192 109
131 16 225
13 132 246
154 139 14
21 191 31
91 149 221
88 122 221
55 23 94
188 93 19
227 7 198
169 239 109
232 246 142
137 104 36
3 69 232
114 9 156
124 50 103
170 216 168
169 81 215
70 210 1
149 140 232
248 248 57
82 91 147
16 16 163
228 54 92
18 69 147
160 74 142
5 251 97
112 94 176
220 171 217
214 72 158
173 43 74
78 26 246
113 104 192
254 53 19
64 71 39
190 41 228
182 112 145
88 192 143
162 96 116
181 241 162
11 229 23
53 84 53
130 163 48
80 43 154
180 12 55
235 151 144
145 130 159
98 107 175
112 103 100
198 35 103
192 136 252
127 186 60
92 141 118
82 236 58
30 26 116
142 161 140
45 46 204
160 57 117
19 211 192
217 223 11
37 25 108
135 77 58
12 152 227
130 200 216
66 174 223
140 23 71
122 178 167
230 65 233
40 223 246
124 13 204
119 197 35
165 146 95
14 123 189
103 7 34
204 75 233
132 160 105
47 134 226
2 187 128
34 72 131
44 163 215
67 83 123
171 197 215
179 110 164
92 41 198
82 223 182
254 64 125
199 184 163
23 127 183
45 12 55
224 173 238
218 7 254
224 181 156
63 172 14
66 204 2
97 89 118
147 124 150
31 170 207
94 194 163
202 78 173
3 151 155
104 32 108
29 84 69
113 136 184
187 35 213
35 115 217
21 235 211
46 222 75
95 114 140
85 72 166
231 167 174
39 74 163
12 140 69
20 80 125
58 34 193
57 216 213
207 245 234
218 71 24
203 94 205
6 124 185
222 226 145
38 208 205
35 46 177
75 139 218
127 217 182
230 214 103
118 73 215
232 82 116
179 245 194
122 106 247
26 131 180
174 140 65
17 39 47
24 78 184
203 189 88
81 121 180
19 194 45
221 7 233
137 161 130
4 74 20
152 88 191
28 246 110
23 156 122
132 125 229
99 247 15
247 54 148
60 100 4
42 55 184
242 16 59
83 112 38
71 194 228
199 254 194
20 208 12
127 220 199
109 149 134
177 7 96
228 176 92
125 52 232
155 112 129
30 132 53
38 134 144
84 103 204
114 166 34
48 62 75
180 143 152
61 233 229
126 222 165
32 189 254
228 172 41
247 118 96
253 83 139
62 131 225
35 57 185
126 135 235
198 183 142
115 213 187
159 236 77
179 71 73
189 61 31
148 165 56
74 14 188
186 188 37
174 100 153
124 108 111
46 104 146
196 241 131
108 74 156
205 24 101
75 125 124
159 65 135
161 3 126
44 97 164
113 93 207
46 128 93
30 189 0
209 238 221
196 185 223
245 226 137
28 166 145
169 142 123
20 131 49
216 184 160
215 239 221
56 214 190
72 101 254
165 199 178
172 21 215
87 217 57
205 134 108
108 133 90
242 150 143
144 47 190
113 11 209
171 82 98
8 65 202
85 195 249
7 100 65
223 79 24
245 207 155
191 73 156
194 151 212
185 177 218
93 78 57
3 48 47
68 242 213
234 100 157
56 49 77
27 192 62
20 189 120
175 241 186
149 97 174
50 87 69
225 17 111
19 86 85
153 18 189
169 51 193
160 97 88
136 117 187
31 42 208
32 187 1
228 137 133
19 193 175
191 5 10
246 21 208
232 59 136
134 149 153
56 188 151
254 242 249
168 237 215
115 218 92
246 208 44
192 146 110
21 126 64
55 7 163
52 116 153
117 10 6
116 142 74
47 191 28
22 153 45
183 177 139
155 45 36
163 8 39
22 44 107
154 125 66
183 232 168
32 45 7
211 127 219
70 158 16
23 88 50
235 206 37
195 161 78
70 154 82
181 90 119
104 151 189
205 143 86
225 26 104
109 60 107
82 33 81
93 29 137
247 244 146
74 180 128
228 103 130
232 69 157
30 142 106
117 99 152
75 170 171
230 202 17
158 29 138
45 126 230
40 65 54
77 126 229
77 200 89
210 82 52
24 190 209
98 168 224
11 57 34
202 227 53
145 43 224
77 79 38
151 10 223
242 167 91
222 192 100
175 20 191
205 138 218
213 195 184
182 207 54
186 5 1
138 215 131
76 96 193
206 239 220
120 39 4
146 42 242
32 146 231
208 120 251
53 193 74
236 33 231
244 6 87
80 119 45
83 198 137
56 31 239
5 56 217
210 9 236
24 128 0
59 8 122
19 87 245
46 134 63
168 26 76
190 119 89
33 126 64
36 223 28
142 174 6
243 40 65
133 8 126
204 142 251
33 185 43
93 241 141
215 49 128
83 197 131
4 58 209
24 90 207
120 111 102
122 121 212
151 46 80
94 109 190
39 9 112
209 95 239
66 236 173
102 250 41
53 238 236
49 80 57
20 90 239
84 175 7
4 129 201
137 74 49
49 234 149
202 115 236
195 213 47
174 194 119
92 117 132
65 16 117
151 65 215
220 215 195
206 210 42
128 82 9
87 176 171
41 149 30
132 183 248
43 172 95
201 220 42
244 14 49
167 203 136
35 71 186
245 195 39
243 59 192
156 62 190
219 125 26
148 10 55
53 34 226
211 27 62
231 32 22
160 28 241
225 222 96
208 129 33
1 241 168
197 4 41
7 145 62
87 45 106
165 87 46
94 24 175
175 159 124
27 203 39
41 245 195
153 15 118
55 220 209
178 32 53
107 46 164
108 249 111
129 89 135
243 251 220
177 228 72
201 108 49
160 124 223
212 111 179
176 36 90
169 14 91
83 174 191
174 183 137
58 34 8
211 226 212
230 81 134
107 76 168
224 253 114
202 29 219
146 178 34
97 219 145
229 48 83
68 253 211
249 109 137
115 159 129
135 44 13
29 141 139
230 139 32
49 50 186
202 1 221
252 237 189
243 127 170
128 241 202
65 239 235
188 223 157
245 165 21
192 113 72
59 77 24
211 57 195
197 109 68
25 104 51
117 140 58
63 99 62
77 116 245
143 69 99
102 48 174
194 191 101
187 70 47
38 27 7
79 61 244
63 231 92
71 103 13
218 104 212
207 163 86
43 29 208
110 122 231
153 36 107
169 234 163
107 254 171
150 37 134
102 127 172
111 183 144
89 145 249
60 144 242
50 59 98
60 3 189
14 53 112
236 176 43
174 117 147
194 169 141
11 233 251
226 1 229
25 92 62
248 233 30
16 187 48
250 230 105
70 108 66
174 252 203
193 171 71
4 59 31
68 138 226
234 252 216
106 220 204
197 3 119
246 74 123
199 91 76
252 194 3
244 138 163
185 196 30
203 64 64
12 141 224
219 80 83
73 1 95
43 24 225
54 58 220
6 240 26
27 59 54
118 179 178
140 146 126
21 34 10
188 124 148
113 16 132
206 226 189
89 227 119
176 139 155
97 136 140
198 40 21
36 190 214
93 226 244
14 136 187
210 161 3
59 202 133
29 83 14
38 27 29
218 120 204
5 127 134
211 118 91
29 27 159
29 107 195
236 193 20
200 4 100
120 176 220
180 198 253
86 183 10
50 105 95
221 89 164
114 4 124
143 24 24
232 185 205
148 59 169
84 16 54
165 193 251
193 54 217
174 47 44
198 2 29
247 75 24
63 213 190
96 132 182
18 85 218
136 20 109
154 233 173
13 171 103
171 142 85
246 134 125
162 89 100
28 216 36
169 153 44
113 141 202
15 45 189
152 99 251
151 10 171
45 26 54
141 207 20
92 130 22
0 109 157
201 200 161
201 178 218
35 174 10
171 72 191
217 252 133
108 70 78
193 163 200
150 127 82
217 72 245
107 195 246
89 205 227
243 190 201
77 243 171
239 135 172
120 254 236
47 51 148
162 85 24
4 3 205
6 153 230
83 242 159
91 200 243
140 87 241
157 3 87
60 148 70
179 182 218
67 244 245
38 176 211
149 190 29
8 97 77
236 85 148
236 232 47
193 115 241
236 97 144
146 5 36
44 151 36
44 231 35
129 16 25
73 45 167
77 225 167
21 254 126
88 97 0
130 202 150
41 80 44
91 21 23
20 90 183
248 135 206
114 3 63
125 218 139
145 23 191
222 72 226
83 75 61
16 116 71
23 171 83
75 82 195
64 17 17
189 116 153
153 116 169
13 10 132
205 87 127
91 54 174
169 208 193
51 129 197
171 165 57
1 88 68
60 252 91
18 128 88
6 166 106
119 203 195
79 74 236
24 240 37
213 113 120
90 180 6
89 234 129
202 17 0
114 20 28
0 93 47
38 161 79
141 217 153
61 169 187
108 19 118
146 82 58
53 232 153
9 159 192
34 89 48
51 243 66
23 75 229
95 200 76
249 69 206
226 123 59
122 168 150
151 214 5
30 240 183
3 48 197
201 244 37
101 226 217
110 169 86
62 172 42
125 79 138
176 8 67
172 169 150
19 46 182
8 20 146
226 234 113
127 95 90
247 228 28
98 84 77
103 248 71
55 100 86
22 231 11
182 46 192
79 44 2
225 127 149
141 117 175
220 25 135
200 167 185
110 129 86
97 132 18
196 249 248
159 161 130
31 93 40
207 213 208
80 200 43
124 150 172
131 18 125
122 174 35
165 135 83
31 124 14
126 92 205
106 231 234
120 124 16
50 143 69
37 234 204
231 183 11
166 254 66
238 156 242
161 156 45
238 153 198
212 74 179
211 31 70
193 248 182
203 58 127
198 118 225
90 59 109
247 10 148
148 79 96
36 166 136
56 93 159
244 25 16
53 71 2
249 162 99
33 207 13
119 147 1
220 193 105
94 240 150
183 211 97
133 211 233
48 209 189
1 198 133
67 62 51
204 134 184
34 117 70
116 206 244
7 177 36
55 29 100
66 44 235
72 76 206
246 186 192
236 236 121
215 86 158
195 70 156
215 162 95
154 37 110
227 207 58
192 217 217
51 137 11
247 91 212
5 112 96
248 120 229
160 130 138
133 138 18
59 103 160
114 3 70
63 99 30
63 229 169
61 206 53
129 59 193
209 57 31
12 182 39
243 181 108
103 70 171
164 197 224
210 46 198
249 69 254
77 169 27
212 174 205
78 70 137
39 69 125
81 206 59
132 1 252
150 112 160
149 77 177
39 44 184
239 149 184
154 234 218
195 22 19
234 131 89
54 131 0
169 192 53
65 208 93
95 248 25
29 118 156
151 148 151
65 81 97
33 97 162
148 101 232
20 177 173
143 119 112
254 128 192
30 71 79
63 198 50
59 82 154
213 68 4
25 204 238
79 138 165
51 17 171
103 173 89
152 230 133
244 225 166
32 79 41
61 19 214
8 93 175
189 46 153
52 195 12
21 154 196
97 248 34
201 132 151
197 28 7
141 80 59
234 154 151
155 139 101
220 247 235
206 137 45
120 13 149
224 237 200
169 174 213
240 23 22
147 120 66
219 100 145
68 27 52
113 77 69
144 157 12
145 254 32
147 53 27
51 83 248
37 27 181
250 88 24
26 66 241
223 164 234
249 133 62
217 98 168
194 156 103
213 179 107
103 213 88
212 247 12
92 67 103
222 20 96
110 172 28
188 57 181
96 41 167
12 52 251
39 162 94
148 17 127
187 128 11
230 80 23
96 48 155
33 23 163
149 192 133
181 11 155
120 94 51
219 17 153
24 74 0
236 230 215
35 28 124
45 111 78
126 38 31
128 26 208
152 3 104
124 245 145
64 137 244
94 58 62
239 68 249
123 79 157
106 150 223
202 87 43
99 213 76
9 160 35
62 59 127
251 123 194
146 16 61
61 15 96
248 135 247
152 45 157
195 136 173
181 51 101
182 167 183
144 124 229
44 154 3
116 172 156
252 57 248
143 53 221
62 33 73
59 61 89
8 190 102
66 254 135
53 136 243
107 172 29
247 82 87
215 34 125
31 74 192
191 245 241
35 231 147
131 203 114
133 169 46
6 110 128
105 53 250
71 13 200
26 211 18
32 21 50
15 227 16
95 85 92
106 3 84
192 139 123
21 15 48
141 128 15
180 150 192
16 179 192
57 189 228
103 240 169
168 145 12
40 5 246
147 244 117
140 57 136
108 32 143
230 8 151
35 160 72
224 164 96
145 150 108
211 99 4
46 191 81
173 226 112
179 19 70
224 137 107
222 11 130
76 12 173
99 193 215
135 75 67
119 215 32
151 7 178
148 160 139
184 119 137
167 38 81
54 157 57
96 245 234
236 53 54
118 235 181
106 194 199
207 93 75
9 42 161
63 219 160
246 134 68
190 164 81
157 211 176
83 127 138
93 94 230
90 254 151
199 241 13
235 111 145
245 178 102
157 117 32
203 153 28
148 80 55
61 83 61
227 25 157
61 127 84
191 152 191
218 228 150
159 175 247
6 171 148
18 45 235
29 60 189
143 10 207
57 93 11
201 221 118
126 170 228
180 230 97
216 22 23
181 238 178
4 221 207
169 8 250
233 132 175
13 103 203
80 254 148
51 91 77
59 98 209
135 75 93
41 242 33
60 148 213
192 155 249
180 213 141
184 122 81
68 47 75
192 175 126
81 109 249
32 182 188
8 173 8
139 151 24
16 189 196
55 58 195
103 161 37
167 147 127
166 212 62
19 170 95
191 70 129
222 154 236
78 159 101
253 111 61
229 16 49
179 216 198
154 222 183
1 80 217
153 178 233
73 77 94
84 30 138
59 90 116
101 174 70
180 237 137
2 222 23
67 179 37
120 154 94
85 69 85
3 186 163
159 122 227
194 22 0
29 174 248
15 53 221
94 205 253
69 188 67
25 65 54
191 216 115
242 7 224
51 242 17
89 95 247
41 205 171
242 142 245
155 23 211
124 220 3
30 94 63
205 190 30
67 189 238
179 215 43
202 82 148
39 184 186
91 18 57
212 186 75
31 122 7
189 99 20
28 180 79
40 228 190
90 229 38
62 182 147
193 32 149
15 137 156
116 143 230
99 49 249
57 218 242
13 46 34
93 169 209
254 161 119
24 124 72
179 107 188
232 174 85
8 77 144
22 56 51
79 243 119
155 143 176
231 237 125
185 33 243
97 83 59
2 246 50
23 192 76
209 138 11
225 30 73
179 132 5
217 45 93
24 222 220
104 62 23
221 208 4
18 15 128
231 38 74
28 160 17
160 174 116
242 59 219
58 50 9
14 149 41
233 17 29
189 221 70
104 156 83
111 102 45
219 81 213
54 120 108
187 152 85
213 0 48
159 185 64
83 239 35
120 228 25
33 31 115
8 209 138
76 180 116
73 79 200
72 182 232
253 136 197
123 101 242
112 75 182
222 61 142
71 100 48
50 209 164
109 137 40
151 40 17
4 228 241
220 212 217
97 38 237
88 101 79
105 150 180
90 98 234
51 165 230
189 32 154
151 66 221
36 141 61
194 112 122
89 107 48
131 34 192
210 42 17
198 196 180
227 87 47
183 124 45
48 88 247
78 230 24
127 101 46
16 238 29
233 103 91
211 51 73
195 73 166
129 116 249
213 254 96
107 66 245
23 240 187
164 86 34
200 231 175
119 115 55
129 4 238
76 109 121
155 2 234
233 197 222
232 53 88
228 47 253
202 229 69
196 175 83
211 60 5
3 184 120
26 202 64
94 193 177
142 162 22
33 201 119
231 59 13
193 114 65
119 241 63
218 183 80
43 246 247
68 210 14
32 237 125
134 117 4
194 110 136
105 144 139
86 180 95
9 141 216
10 103 70
198 36 254
57 245 13
182 157 169
9 68 50
123 225 129
15 236 156
123 48 193
186 115 171
147 170 152
197 127 95
111 59 79
175 226 103
77 170 2
108 19 80
21 60 83
223 28 239
102 95 179
35 182 150
99 129 203
67 135 169
187 222 158
67 109 230
20 239 144
252 117 191
233 167 88
10 18 100
89 111 81
88 197 177
12 171 211
44 53 58
38 146 74
185 200 134
74 128 4
220 119 43
25 89 227
89 254 49
18 52 198
92 216 181
13 203 188
33 38 46
204 28 220
29 24 131
7 3 85
107 140 136
237 199 233
146 145 202
35 81 235
31 48 207
160 52 91
178 150 222
103 156 88
171 48 56
249 61 84
136 127 0
163 218 98
61 64 80
129 173 113
43 220 214
152 85 92
235 99 87
114 179 125
122 142 112
128 21 205
196 156 38
114 91 63
68 155 117
69 213 150
117 82 237
101 68 249
4 194 247
150 202 1
187 203 34
85 108 193
89 174 19
41 180 245
31 78 125
73 37 77
118 69 204
30 69 240
218 38 124
19 77 247
201 252 207
186 94 15
248 177 113
18 223 151
221 208 190
214 54 231
193 2 123
232 23 209
25 59 122
23 117 30
27 52 123
60 1 251
239 129 108
228 198 165
122 218 232
200 228 107
48 96 125
134 14 89
98 43 220
50 206 82
218 33 159
122 37 193
59 206 30
184 185 155
4 35 129
195 171 48
154 135 162
82 21 33
193 238 42
13 231 121
123 109 82
1 213 116
90 133 240
22 217 248
194 25 186
208 50 60
48 244 233
144 207 228
23 243 127
12 209 181
44 187 103
73 159 95
225 251 161
32 230 163
134 238 118
114 81 76
67 31 225
14 102 198
88 248 74
181 213 4
78 192 245
179 240 146
116 45 160
89 177 17
158 38 4
129 144 180
172 159 165
53 62 167
248 95 251
28 15 83
181 65 89
164 174 6
133 222 145
170 227 36
188 154 32
216 209 99
229 219 229
253 161 247
3 21 240
229 212 25
178 81 131
32 88 207
129 118 59
17 138 180
89 141 45
236 175 88
188 163 119
21 142 123
150 155 27
185 210 71
226 192 237
232 150 240
16 119 47
100 242 29
211 75 43
246 100 235
164 93 120
147 176 42
47 183 123
222 79 169
42 153 155
206 195 31
166 60 174
91 78 72
31 28 131
41 250 129
47 173 247
222 109 180
110 141 116
187 68 152
201 40 129
199 236 161
219 11 118
107 92 85
5 2 168
123 185 79
203 11 107
222 249 157
50 2 136
224 226 49
228 210 49
107 173 237
39 1 31
149 191 115
234 89 157
203 4 192
183 196 15
4 171 209
201 243 71
38 133 182
3 169 186
76 77 101
160 117 144
74 55 219
235 215 43
223 104 141
208 44 13
41 87 33
5 73 165
213 141 13
167 149 147
198 23 211
144 3 17
75 44 171
152 74 168
188 187 81
5 84 79
56 253 43
251 193 101
213 144 170
60 124 201
30 202 83
75 209 51
235 74 233
14 130 154
124 86 16
25 132 238
9 159 236
181 145 83
213 236 203
86 231 146
213 86 76
172 118 151
27 35 63
12 57 149
249 148 254
135 234 98
46 31 55
78 86 90
150 143 202
35 249 242
120 66 58
194 236 130
59 51 128
206 165 249
93 201 30
152 3 146
6 124 100
248 135 187
205 60 240
56 50 56
111 64 167
75 142 47
125 132 100
132 153 202
11 62 38
246 83 111
89 129 207
161 227 227
100 51 110
186 110 204
223 222 200
65 79 32
44 72 40
246 139 207
209 203 125
249 124 42
108 127 156
238 33 248
19 239 75
170 17 222
200 117 221
191 59 129
101 127 146
223 19 87
195 2 46
207 213 249
146 0 193
180 141 85
178 125 93
10 67 201
226 75 35
134 134 151
198 214 79
39 5 218
141 53 199
254 73 113
131 250 15
248 129 226
231 133 70
189 181 84
217 189 11
236 117 243
63 226 18
50 68 117
15 5 207
220 40 120
131 220 206
80 12 170
30 207 209
109 249 14
73 179 140
96 126 130
100 81 12
144 125 75
97 34 119
200 148 72
75 77 67
126 240 55
71 92 152
101 126 66
89 98 240
225 40 251
141 121 164
177 212 142
90 160 58
157 229 242
187 131 146
83 235 156
100 52 240
5 220 116
38 39 242
64 170 37
115 147 205
40 38 221
183 124 224
17 80 189
217 29 253
44 105 118
104 74 211
213 252 107
160 240 169
123 207 107
7 168 53
140 160 145
116 69 145
52 43 8
183 88 149
56 234 213
190 6 237
61 200 228
202 107 169
136 44 196
98 162 8
125 102 1
164 58 192
213 34 75
2 28 159
72 132 202
47 99 54
133 106 125
56 242 179
181 222 121
23 137 199
