100000 30000
87 146 139
145 89 189
158 97 37
55 127 243
50 185 113
36 69 76
11 140 5
7 225 33
172 187 1
68 107 49
192 8 74
221 119 139
248 169 10
74 13 239
31 81 56
5 49 212
57 195 11
106 183 245
109 215 25
71 201 216
220 187 247
110 137 195
2 213 9
36 152 158
78 11 49
87 156 68
248 100 192
166 235 181
50 224 110
94 6 46
156 17 58
132 33 222
69 238 162
23 9 68
31 104 173
201 71 189
179 39 114
250 189 112
75 224 9
96 58 219
193 103 201
104 252 39
243 179 131
192 238 95
163 88 230
3 174 160
96 118 107
8 46 252
172 27 25
169 126 26
187 104 78
27 220 242
100 25 92
63 18 160
75 15 77
70 253 180
123 232 192
142 255 185
221 198 184
186 136 52
108 124 176
173 174 136
208 246 251
227 183 110
35 203 206
247 181 102
137 139 171
215 102 47
83 197 101
2 245 214
110 213 103
231 77 88
185 194 7
68 93 187
177 180 148
170 158 136
96 217 85
160 210 116
208 237 1
216 149 229
156 246 109
2 136 238
132 47 52
221 16 169
209 145 32
210 139 82
247 171 83
246 234 103
184 86 65
190 69 232
120 188 184
176 121 62
206 235 124
243 5 40
117 196 143
89 148 10
49 109 242
117 229 98
158 23 133
135 73 13
181 213 63
210 114 163
221 179 200
93 254 36
146 27 77
211 26 72
203 36 237
49 120 12
52 7 208
110 26 10
78 91 122
186 86 154
60 137 236
69 178 51
204 177 187
47 114 79
103 48 89
232 211 42
180 31 173
77 21 199
202 98 147
144 189 192
173 25 80
209 236 30
223 96 229
67 96 5
46 172 196
91 165 47
149 72 31
107 192 24
222 202 184
222 45 92
85 124 61
70 187 162
163 82 197
210 3 236
135 252 36
89 102 219
165 130 240
40 37 14
114 39 56
167 8 240
137 165 189
221 48 150
4 185 94
182 194 91
43 197 83
65 96 160
213 94 208
76 195 158
95 188 124
212 185 26
117 182 160
177 7 207
44 217 209
49 167 65
98 202 44
66 79 100
88 75 203
66 181 196
217 201 196
188 94 224
250 80 117
218 226 111
111 113 119
201 6 5
64 116 233
163 2 105
85 177 242
148 55 199
101 243 92
122 140 150
87 78 35
127 119 30
144 7 220
19 149 113
178 107 38
237 56 224
197 139 26
105 207 71
154 10 15
154 93 136
81 138 245
249 50 68
60 161 203
120 174 88
33 213 59
10 18 125
123 193 148
181 144 207
28 66 134
132 214 64
112 30 226
183 27 106
67 185 74
144 144 238
220 161 113
159 239 25
122 29 178
116 182 71
120 211 246
224 78 69
44 118 165
6 83 92
179 207 52
47 8 114
103 47 212
136 141 142
80 202 238
202 32 155
57 100 245
189 138 107
97 206 122
16 3 90
176 34 223
144 161 54
37 38 106
146 179 110
235 132 19
21 48 94
203 108 48
11 6 21
122 212 191
241 190 216
57 1 59
129 232 146
33 249 190
66 120 223
245 225 175
47 39 6
47 241 148
36 17 19
110 208 53
100 82 9
65 35 94
120 95 147
133 161 102
252 151 39
149 87 81
126 151 191
50 147 93
86 227 34
146 240 182
178 117 53
107 31 91
83 161 93
198 136 27
72 144 82
120 5 46
171 36 13
199 172 78
231 169 114
152 111 185
227 164 61
100 122 115
237 43 167
0 133 134
132 158 62
128 92 247
120 177 179
119 144 70
79 38 132
41 139 250
207 91 34
252 121 110
61 220 222
70 98 150
34 88 179
159 206 99
68 174 82
183 95 109
8 137 241
249 94 199
180 30 34
59 7 61
173 207 97
234 115 244
58 231 232
81 3 32
38 146 218
134 192 158
25 170 54
136 37 49
69 200 139
235 208 94
154 98 133
202 129 13
168 71 215
252 217 161
212 78 54
70 2 88
32 242 80
100 70 110
138 223 151
236 214 73
195 90 124
109 136 9
164 138 67
106 37 60
213 43 63
73 214 212
134 241 87
22 233 119
193 117 217
151 232 225
4 110 181
240 178 155
166 117 191
104 110 151
152 119 154
210 250 129
0 229 88
102 173 131
133 30 10
70 140 47
133 123 19
178 231 152
213 50 91
175 164 172
89 4 208
89 26 196
157 151 0
193 90 40
160 78 23
228 123 18
110 111 73
140 105 225
124 108 199
213 45 15
29 21 255
155 37 131
191 141 150
228 32 179
109 152 106
51 111 176
137 138 153
79 92 112
86 69 192
175 36 51
188 33 198
35 9 176
6 24 151
228 204 108
244 18 7
186 248 94
151 27 222
16 1 206
226 91 78
231 68 248
9 236 84
57 164 102
118 132 92
178 22 175
136 242 182
30 156 46
247 249 243
40 54 103
210 210 99
126 227 33
156 177 46
85 150 19
156 92 190
182 23 63
66 119 184
135 97 160
218 219 4
93 95 16
63 246 110
183 161 254
139 186 76
174 183 221
211 177 22
120 190 222
175 229 189
136 172 48
233 150 62
111 179 214
155 140 94
160 224 139
219 168 170
171 153 252
4 70 43
197 228 133
243 122 210
152 28 225
43 11 229
213 66 90
211 9 97
77 174 121
37 148 42
104 65 101
232 40 78
88 123 46
179 125 175
189 236 74
205 179 16
166 3 44
238 104 94
66 55 7
120 197 86
188 159 138
68 96 224
70 227 6
42 100 10
59 178 255
22 135 228
127 119 185
0 124 218
130 221 47
51 68 158
11 122 184
136 80 4
108 166 226
122 193 182
246 1 206
119 136 70
20 194 198
110 12 98
33 130 97
172 55 118
59 255 191
180 128 21
246 56 13
63 210 32
217 164 234
187 227 21
6 6 232
186 81 65
179 149 51
18 209 235
130 156 61
59 202 193
160 139 58
205 16 216
238 59 211
248 30 57
33 222 73
228 92 17
148 147 25
21 2 169
189 109 181
249 139 58
115 210 96
249 235 245
7 34 118
144 157 229
203 110 193
152 166 171
36 176 235
248 246 43
108 200 97
223 163 241
137 203 174
243 88 137
168 147 124
151 211 225
166 121 54
252 89 233
108 115 36
36 52 236
191 50 41
6 2 212
62 116 90
189 122 51
2 52 15
3 195 196
36 100 70
6 171 8
30 57 83
174 178 185
242 198 4
53 61 211
126 92 56
46 178 109
187 82 41
139 197 27
233 165 233
96 206 183
173 14 217
21 128 0
69 106 49
152 236 56
200 48 133
198 149 64
96 233 72
206 130 148
168 138 25
244 153 253
158 135 88
218 27 113
132 42 56
196 142 127
27 232 111
227 176 110
173 4 192
21 210 242
217 72 150
63 94 191
102 17 90
71 255 47
199 228 47
197 244 240
119 15 87
26 185 66
120 173 114
98 166 47
55 137 55
72 215 100
49 145 158
136 233 56
134 203 211
16 220 126
236 28 252
174 139 92
91 4 163
212 62 136
91 13 177
234 188 165
155 27 85
99 246 248
245 10 224
252 234 218
207 66 232
199 100 251
252 40 160
47 206 184
173 3 84
254 56 176
124 160 151
68 136 202
31 251 43
115 123 71
180 81 121
249 224 174
1 132 150
164 27 16
115 123 131
31 129 72
94 229 10
58 208 86
211 255 1
180 23 119
204 51 236
72 247 187
16 97 103
151 55 28
211 45 228
174 126 181
106 114 193
245 205 71
114 105 168
245 73 91
120 125 153
121 28 209
231 45 236
174 14 190
29 44 233
222 249 213
84 188 60
138 90 52
160 139 205
35 122 36
157 224 19
162 42 79
231 110 104
102 180 2
200 40 110
83 194 238
13 0 94
145 26 113
126 107 102
204 22 92
185 163 84
37 11 133
154 17 34
83 237 218
167 13 120
21 114 138
216 182 94
68 159 127
179 133 147
239 56 219
59 15 151
186 157 155
202 28 123
254 176 32
186 240 74
34 190 80
95 98 89
96 244 128
132 34 162
224 23 5
94 24 147
43 209 168
1 116 207
229 9 58
36 210 224
65 100 75
168 199 61
195 108 143
131 159 61
53 155 106
109 112 48
30 195 13
228 192 132
63 239 108
189 9 124
214 21 175
42 251 75
187 42 30
127 66 189
238 29 117
119 143 27
113 239 81
246 128 181
182 203 4
172 116 157
253 95 68
177 98 189
209 250 42
110 214 49
174 16 141
123 237 117
245 90 20
47 93 151
205 96 35
47 102 162
223 68 120
93 227 135
157 203 122
120 209 139
34 215 19
104 239 17
123 16 22
55 89 81
99 173 119
146 6 251
14 90 40
201 44 68
197 103 241
21 209 78
85 13 145
188 132 226
130 104 11
239 93 179
251 2 229
101 93 163
225 155 163
59 233 40
213 172 11
235 97 24
74 38 131
96 155 55
76 162 98
102 179 46
69 0 100
244 198 142
138 4 176
197 79 116
97 123 128
14 0 212
56 220 67
89 47 146
174 95 111
114 197 246
120 250 147
217 77 154
57 101 106
90 134 115
212 62 162
42 155 79
148 221 93
110 209 105
85 217 183
209 190 132
113 160 156
51 238 180
59 84 212
223 210 22
30 234 47
50 68 72
248 250 42
107 14 163
209 1 21
88 56 10
92 121 107
245 1 142
143 184 183
245 89 228
222 116 17
9 182 244
3 3 88
163 176 34
67 213 92
11 38 193
45 168 216
52 62 164
138 224 85
234 246 166
4 57 193
84 150 194
146 222 174
52 24 61
120 213 226
64 155 56
56 178 88
196 56 212
226 94 125
24 24 255
91 73 27
31 239 211
52 199 246
46 55 28
28 155 220
75 7 129
63 42 239
41 14 113
160 71 157
232 119 101
141 231 52
228 7 110
37 18 11
219 3 189
190 40 35
211 196 194
49 112 183
60 38 55
103 54 45
229 201 225
6 228 66
81 52 184
71 56 172
56 190 181
145 189 252
58 166 188
160 113 205
34 255 56
246 110 10
206 184 31
198 114 1
22 53 152
69 127 46
29 254 183
202 151 196
239 239 172
95 227 119
237 160 16
217 159 53
249 197 176
140 29 232
165 226 78
175 135 24
221 239 31
137 192 190
171 122 119
134 110 167
12 138 11
120 22 185
222 173 78
162 25 97
31 47 242
225 82 199
248 222 162
255 48 250
126 161 218
238 146 28
156 34 199
109 253 240
185 193 251
102 238 13
206 2 112
251 166 132
37 206 50
241 120 179
214 230 183
98 59 205
155 151 219
117 58 7
47 33 77
42 64 244
221 181 215
71 213 182
201 84 117
213 11 86
107 174 182
236 175 255
101 58 245
230 215 217
206 239 114
100 18 119
115 29 22
23 135 230
162 160 17
87 50 249
125 120 163
254 182 100
133 230 89
34 57 113
215 218 235
172 79 206
53 103 90
173 106 35
189 76 45
92 129 119
164 66 196
175 81 60
40 123 223
78 42 154
252 230 84
209 46 237
153 249 52
223 84 227
131 80 21
189 136 98
187 62 89
9 68 75
137 163 113
208 52 178
104 48 95
148 31 104
13 174 148
219 191 238
101 150 218
115 131 20
23 189 218
154 220 167
226 238 78
64 33 213
177 35 191
140 165 46
157 42 136
210 38 198
219 254 166
165 199 107
29 185 195
229 7 104
56 113 25
113 114 1
156 223 90
177 153 239
201 166 128
204 133 114
148 254 36
159 6 52
208 140 13
165 0 182
60 142 140
56 59 98
161 63 192
67 151 40
117 23 74
18 1 68
150 122 77
44 192 64
83 209 162
75 125 151
207 158 192
120 136 123
64 78 101
77 146 184
143 201 212
253 210 78
229 21 20
51 145 57
126 236 220
74 229 57
107 217 63
197 125 13
176 104 99
17 67 153
62 217 110
114 155 185
226 67 120
212 79 100
152 164 60
229 236 91
128 76 35
139 40 95
248 196 118
239 28 189
148 74 249
197 231 113
165 109 228
70 124 43
114 35 203
212 43 232
105 251 179
153 244 214
138 224 125
7 226 17
126 129 192
139 242 59
245 9 111
64 183 146
247 225 91
65 78 184
9 176 211
32 246 244
148 26 244
123 40 77
227 9 204
163 216 182
107 48 129
61 69 243
147 78 246
146 247 178
99 56 199
219 132 215
204 205 208
220 128 109
30 15 25
17 17 230
181 51 5
58 204 190
84 113 15
17 15 50
67 197 156
74 194 252
171 138 21
54 25 94
52 175 135
80 154 15
249 6 48
157 247 162
38 195 66
165 58 118
136 172 193
193 46 45
251 182 117
158 205 235
100 71 27
242 19 77
151 181 12
181 170 222
165 5 27
118 204 151
217 13 71
22 87 3
36 27 146
51 187 254
10 11 247
238 142 201
234 101 206
146 39 113
209 81 21
202 88 182
27 27 133
236 0 76
168 243 194
202 31 97
75 31 17
82 112 77
168 205 127
244 248 67
64 172 91
189 36 135
244 110 179
137 29 47
197 10 135
5 117 2
239 24 232
155 46 53
250 4 121
152 208 117
97 247 246
163 68 34
100 42 230
56 169 128
162 3 60
2 201 81
177 249 87
3 106 198
80 49 51
10 79 177
61 159 12
53 50 170
47 55 85
211 217 211
188 22 252
128 155 219
164 219 196
31 235 5
253 87 181
240 112 184
119 159 165
220 108 186
191 78 165
18 203 47
225 2 166
230 245 163
102 160 10
44 59 81
23 112 199
183 39 133
57 67 252
122 53 125
134 46 10
217 247 223
232 129 181
78 191 91
12 120 32
174 55 132
187 6 27
156 221 143
20 255 42
120 173 48
45 146 39
63 171 64
143 246 155
207 172 185
22 187 68
67 117 51
248 116 196
107 13 31
67 174 85
97 44 28
162 51 71
224 32 221
118 135 14
15 15 201
64 223 88
213 27 98
194 187 8
85 211 7
194 157 82
192 88 6
58 194 97
90 39 122
221 52 12
33 140 113
13 84 128
42 116 140
175 6 164
92 50 10
253 55 144
104 81 239
208 51 224
134 235 156
150 41 20
56 148 237
48 108 28
63 14 146
24 9 110
15 174 38
138 170 139
243 218 97
197 83 15
186 236 193
98 81 56
114 142 135
167 115 19
201 233 192
90 191 41
28 156 162
223 233 220
220 40 19
225 139 160
36 79 56
190 128 210
209 83 225
179 14 145
238 244 242
25 174 104
227 221 27
214 33 214
89 254 114
108 123 122
191 120 120
163 249 7
151 28 11
173 127 43
161 90 32
209 139 28
150 239 104
179 161 232
189 53 145
197 130 160
232 78 57
159 1 73
81 213 40
232 125 62
70 12 34
137 99 149
83 37 2
141 152 116
185 44 58
135 153 200
149 34 145
128 6 206
85 211 198
160 62 141
97 246 150
172 144 149
161 255 239
148 179 187
46 217 157
198 162 17
43 169 7
111 247 12
197 250 133
244 77 86
38 147 208
148 251 229
175 182 166
178 165 162
31 194 128
201 194 165
192 5 227
255 74 85
49 55 4
180 224 55
55 138 116
31 8 133
0 98 191
253 158 181
23 104 74
113 136 91
106 25 153
85 174 49
4 4 236
83 122 55
52 57 99
72 244 130
146 158 245
163 10 8
218 7 39
19 2 244
86 53 30
1 82 239
187 27 106
12 61 79
66 250 4
18 107 212
214 84 245
231 100 163
3 146 89
150 182 38
239 82 175
34 59 60
189 109 166
211 193 223
53 106 80
3 87 94
177 205 213
108 19 17
216 91 52
61 18 185
51 48 107
246 195 161
58 59 192
205 29 228
153 211 18
47 194 160
128 181 161
28 77 246
13 232 219
145 242 102
186 167 67
15 4 190
57 208 10
132 112 59
127 37 40
28 139 129
125 145 61
217 54 46
122 137 179
81 3 111
103 230 196
199 171 73
196 146 187
95 111 9
39 76 14
139 61 99
165 245 16
244 237 14
178 31 238
118 159 49
74 86 48
140 23 240
206 215 150
138 120 116
4 233 64
104 135 86
230 183 153
145 242 110
55 173 205
240 31 37
181 72 179
104 141 67
53 110 143
180 80 245
62 185 25
11 65 227
162 153 90
125 254 119
22 89 162
80 166 10
28 241 239
33 183 186
137 158 207
21 177 128
251 111 176
232 72 81
215 88 124
127 220 12
73 81 215
172 28 239
86 104 70
225 150 239
189 219 89
239 35 144
117 148 172
57 188 67
6 231 48
170 209 232
224 89 231
30 32 215
8 10 201
127 232 229
194 199 122
252 154 227
87 139 180
184 253 168
82 85 56
84 148 235
50 88 60
67 211 1
222 232 145
81 42 86
13 83 178
214 17 37
176 125 108
219 121 204
110 163 60
225 53 100
168 95 16
116 169 24
196 147 20
98 48 122
91 146 171
19 209 132
46 41 102
215 133 153
118 125 128
206 121 144
101 92 41
53 191 39
17 74 96
38 47 20
185 140 230
211 68 73
215 197 208
224 251 197
142 134 117
37 3 29
228 128 114
96 80 94
68 101 197
236 156 75
181 85 37
34 27 155
234 241 161
182 113 59
122 248 60
254 137 107
106 134 9
27 33 189
16 133 42
4 199 240
97 158 75
172 33 129
155 48 161
249 38 201
216 202 56
217 33 187
56 139 37
249 78 194
185 193 62
214 144 17
216 97 143
37 151 143
147 23 188
190 108 61
35 190 253
74 95 61
247 235 102
49 144 209
217 171 221
180 253 62
36 246 68
142 124 61
95 187 253
34 32 81
168 249 126
91 25 58
149 33 60
241 127 132
142 225 21
5 111 38
187 139 253
252 157 51
225 88 78
213 107 171
135 31 199
194 113 169
224 39 243
93 41 50
149 154 56
107 133 245
151 213 249
155 148 82
161 32 79
70 47 31
202 12 9
77 172 48
117 9 253
245 238 0
165 3 165
17 98 122
139 5 127
158 76 124
124 137 251
15 99 224
99 183 5
97 155 47
158 246 153
75 78 209
120 132 113
185 96 227
188 190 16
163 242 217
34 16 17
188 253 209
61 216 121
45 231 255
161 38 71
169 157 148
255 20 26
79 214 171
53 107 40
255 244 206
25 141 81
227 201 141
30 20 246
228 253 45
232 150 131
50 223 178
88 154 139
4 241 183
237 128 154
197 37 10
193 151 62
115 166 227
126 241 180
81 67 192
225 239 67
72 17 124
142 69 80
133 110 228
31 8 139
232 224 162
2 61 178
119 234 162
41 208 213
160 81 20
119 153 233
90 168 91
243 153 59
175 175 238
44 107 167
213 37 39
231 167 130
212 233 77
109 9 170
116 116 150
131 58 125
14 245 242
55 253 186
63 231 19
45 199 40
224 123 148
174 53 168
238 202 176
169 106 196
212 175 15
14 110 96
105 79 74
110 144 157
58 150 100
177 132 136
23 11 74
195 211 152
166 172 225
130 100 23
124 253 4
182 233 32
90 193 183
96 175 186
174 212 255
141 253 28
101 209 135
68 148 40
255 139 219
253 224 58
119 23 158
89 130 200
135 187 187
188 91 172
5 206 161
43 248 238
212 42 13
72 7 39
31 23 224
158 194 239
162 226 219
211 165 112
239 214 92
239 185 176
204 49 51
239 209 167
52 53 72
191 6 37
170 6 150
149 47 166
179 179 116
92 240 24
18 47 84
76 27 195
92 99 247
99 245 62
116 124 10
255 166 36
167 88 4
183 31 214
117 183 19
164 149 245
255 126 234
201 64 207
220 63 1
173 116 69
195 198 156
206 1 232
79 9 94
2 181 184
100 108 145
145 73 3
55 245 61
43 180 55
193 221 218
232 27 172
134 71 215
111 121 106
112 93 17
249 66 135
29 166 210
121 101 114
97 116 151
154 44 167
244 220 225
167 14 15
49 94 166
81 64 56
69 122 254
205 93 194
99 211 92
47 82 176
50 69 19
62 49 84
51 82 46
86 137 55
209 183 107
103 23 43
122 108 165
35 164 216
130 92 111
221 211 240
64 238 215
197 32 164
30 227 200
241 100 152
88 97 61
241 125 79
104 220 156
254 88 49
9 69 128
53 74 1
14 183 71
188 165 17
161 66 160
26 187 39
39 182 23
81 142 95
231 26 58
38 147 20
92 69 67
242 0 252
88 19 62
60 189 149
44 125 252
189 16 61
169 237 6
213 149 205
109 135 53
102 202 143
21 108 20
155 212 42
34 237 242
150 201 211
19 131 180
43 131 124
174 54 183
180 12 125
20 103 210
92 121 36
61 97 84
134 213 80
153 95 130
230 57 85
113 160 56
213 229 153
252 149 177
116 113 198
237 187 154
66 209 164
110 102 226
218 80 38
226 211 164
82 36 221
218 50 143
255 201 95
12 8 170
252 125 36
234 176 132
219 127 168
117 94 28
199 106 21
190 88 0
117 58 101
59 237 137
67 44 95
244 46 137
176 70 211
248 129 139
78 169 42
238 228 110
1 108 218
250 169 158
171 99 239
225 185 130
39 166 45
34 125 173
23 195 203
153 77 105
235 34 217
185 49 111
117 184 236
248 164 151
37 105 222
68 107 217
57 183 222
145 163 211
208 76 252
225 175 151
28 185 89
147 241 255
75 54 34
126 207 160
131 145 5
90 116 124
45 137 2
161 115 101
109 122 151
139 187 170
139 133 82
154 185 14
219 3 40
176 72 98
102 139 227
241 33 74
159 15 212
99 108 186
197 22 150
117 58 43
113 105 190
65 0 151
79 117 50
27 160 26
134 18 240
93 243 45
75 145 8
135 133 1
212 164 79
63 54 162
236 29 134
205 19 192
216 251 75
118 233 233
221 115 217
0 231 65
173 242 113
19 123 194
229 207 69
98 246 230
40 225 139
249 101 242
128 89 181
146 141 87
182 205 43
66 9 106
233 241 11
2 11 185
0 249 47
11 7 133
72 111 120
201 176 127
38 111 136
92 69 235
238 180 127
188 200 195
73 219 153
126 88 103
232 116 255
148 160 40
167 112 195
128 39 26
29 162 97
187 103 132
230 110 219
193 148 156
172 164 161
102 205 197
166 190 94
211 111 100
208 200 27
57 194 65
46 255 97
182 133 80
52 137 135
12 196 202
112 203 255
229 42 163
234 182 19
206 185 63
175 219 96
205 244 178
255 104 19
26 186 121
133 184 233
245 249 171
121 160 161
69 163 84
101 130 143
165 232 9
182 224 239
144 30 203
15 227 122
140 37 84
100 102 84
14 39 133
75 58 158
24 166 47
189 230 129
34 88 122
90 7 241
199 95 133
153 47 240
253 121 32
250 163 100
119 56 93
107 58 224
56 146 25
203 238 111
119 199 124
247 249 77
233 195 135
173 138 197
74 231 214
6 254 118
146 79 181
166 92 244
192 144 96
242 67 7
89 86 160
237 40 192
232 243 229
92 254 8
41 31 85
181 164 198
247 92 209
166 166 161
86 217 144
186 130 43
191 110 73
138 242 176
188 169 118
124 32 150
231 51 3
208 16 139
24 134 69
224 144 9
12 11 238
94 165 24
26 247 75
181 125 52
181 160 166
242 252 50
12 70 245
244 119 129
110 70 156
87 225 251
30 163 85
37 131 186
22 87 139
146 193 6
131 52 127
255 228 235
139 46 245
49 130 187
238 87 164
8 222 127
119 127 237
80 231 31
2 192 117
232 101 100
181 194 239
137 14 138
231 199 218
189 1 44
111 116 176
84 28 231
244 156 43
42 65 250
68 165 164
250 197 136
91 20 183
65 47 218
127 160 5
65 46 255
69 29 3
79 48 72
21 145 25
204 237 194
252 56 200
213 75 243
249 199 89
182 43 55
42 174 246
86 3 40
97 219 102
16 219 244
153 237 140
191 225 97
165 214 84
7 137 86
14 154 245
238 4 194
219 233 91
189 4 142
146 58 21
5 165 48
105 24 125
186 248 15
112 47 166
46 167 33
208 111 127
51 11 63
31 139 11
163 86 172
21 106 169
242 64 77
45 23 170
55 231 41
175 209 30
46 149 38
80 254 141
131 168 169
24 199 79
199 79 204
130 88 85
234 76 119
48 245 176
23 105 87
106 81 86
72 196 128
187 65 115
78 85 154
186 88 152
156 126 155
21 133 200
58 17 85
251 160 37
177 115 228
40 75 179
187 145 246
81 237 140
107 238 180
35 66 111
73 16 191
211 211 77
39 248 158
93 225 184
232 56 175
22 54 193
171 237 85
218 252 138
62 91 60
181 106 242
171 72 226
207 250 3
39 141 239
126 216 90
136 64 67
17 92 162
120 170 113
112 25 68
74 9 172
92 73 230
50 16 32
55 218 154
214 248 111
105 125 75
174 214 142
190 76 215
203 151 121
210 57 32
155 109 82
180 55 77
163 61 57
84 11 233
19 70 181
0 149 221
43 248 57
38 179 99
4 130 70
62 230 92
10 59 237
15 99 152
191 60 76
205 147 214
49 114 71
42 7 201
23 166 24
193 233 86
108 93 243
210 249 120
67 113 253
227 216 19
28 59 223
82 36 240
244 16 29
94 167 195
238 157 49
38 232 159
243 74 248
234 222 14
65 109 63
218 219 74
147 253 115
130 157 159
241 122 151
2 123 118
73 171 181
31 6 115
30 52 128
102 226 217
80 0 95
5 56 52
239 236 201
57 29 56
127 41 74
216 73 108
31 236 212
230 231 103
163 145 105
148 81 73
219 97 111
92 237 237
44 21 23
112 252 124
63 148 162
80 195 234
177 203 221
95 168 82
253 158 147
2 244 251
143 176 91
16 219 0
38 220 197
134 185 163
61 242 36
221 89 23
235 12 28
53 174 68
207 123 242
103 64 42
114 170 223
127 82 56
42 32 14
24 27 3
9 200 69
98 107 93
98 112 80
65 46 0
93 217 123
116 43 199
143 73 8
210 217 8
188 139 171
13 185 73
89 162 119
144 163 182
217 157 124
182 218 179
16 106 224
116 227 216
62 55 75
61 211 225
69 133 128
91 77 123
229 188 13
114 189 186
253 136 125
151 197 211
179 154 133
63 213 189
255 226 248
165 159 121
157 149 18
127 74 128
105 235 195
169 153 234
245 192 7
73 43 78
108 57 24
49 215 178
104 157 213
249 69 167
57 165 120
224 77 95
54 221 53
35 105 121
40 16 172
211 120 251
46 206 90
82 237 39
231 91 239
145 49 30
103 175 100
195 164 243
158 115 50
154 86 37
126 55 174
16 249 107
108 225 194
163 216 23
23 208 15
158 226 21
239 173 105
6 21 56
17 150 17
100 9 131
142 24 233
157 12 212
26 112 206
16 56 249
202 238 119
37 220 64
17 192 197
84 217 80
140 35 245
153 110 51
67 93 183
23 190 30
253 109 89
60 143 4
26 55 249
34 85 139
233 226 60
26 255 5
6 88 129
80 94 193
109 66 47
88 206 192
192 42 5
42 113 21
191 80 60
132 162 239
168 33 122
225 46 219
194 252 178
241 138 165
51 209 248
93 73 217
232 31 125
193 94 209
127 164 54
213 220 73
221 179 214
122 250 192
55 207 40
28 253 66
229 191 203
71 245 162
83 89 138
5 86 155
9 25 103
137 59 146
140 25 79
23 78 5
78 174 121
145 0 107
213 153 44
142 183 161
100 206 41
235 220 108
134 137 89
101 227 199
53 174 19
195 190 211
214 133 22
133 39 143
235 247 204
211 51 98
89 14 241
11 201 207
194 72 172
250 62 129
172 218 136
87 55 111
69 213 174
3 41 105
121 59 123
164 140 232
253 196 178
141 132 39
222 169 58
6 217 48
24 239 71
140 232 233
255 142 246
212 255 11
124 103 240
75 238 7
26 229 29
59 17 122
147 244 188
135 145 229
232 190 7
194 150 118
124 169 37
95 215 74
10 66 206
222 249 50
126 122 237
246 237 121
194 225 35
198 219 95
139 192 102
119 91 111
122 191 128
155 166 63
232 63 253
155 185 81
253 64 136
253 106 78
213 156 40
97 168 186
0 236 16
155 32 3
84 123 40
120 248 89
243 42 151
115 135 211
182 67 160
31 61 82
254 198 135
73 99 155
248 134 106
80 127 203
128 14 175
34 33 46
33 30 229
61 25 136
188 168 46
239 54 214
114 207 75
78 150 94
145 198 147
219 234 28
0 170 255
231 161 121
248 183 24
137 53 120
255 233 199
180 104 49
28 197 13
246 210 205
158 165 203
248 205 246
24 212 162
9 97 56
22 46 50
57 158 186
108 154 83
71 1 200
191 150 87
27 221 100
232 219 94
0 36 140
9 63 149
109 88 224
156 249 90
196 51 67
246 95 50
159 175 19
147 212 116
88 131 52
243 88 207
78 103 240
197 70 21
210 8 37
87 49 197
162 112 44
60 93 83
145 0 29
29 73 137
235 126 35
40 62 104
32 157 191
165 255 176
187 59 53
90 94 84
190 90 0
173 139 192
191 178 243
101 75 44
156 148 253
138 101 202
53 237 218
213 217 166
33 49 221
59 177 118
24 130 74
124 159 164
205 98 133
124 145 49
147 61 101
124 117 146
45 62 58
166 71 212
187 81 122
53 24 55
172 116 26
105 153 155
231 214 41
66 3 5
76 161 196
61 205 185
157 233 108
30 139 64
210 142 54
59 99 196
56 16 184
112 24 235
175 119 173
40 93 153
85 143 118
78 7 113
122 124 155
223 249 177
251 122 178
183 144 184
5 190 254
144 59 29
176 183 217
139 30 235
194 241 110
79 244 42
98 88 141
195 140 61
222 47 162
245 76 221
122 81 186
137 67 34
41 38 12
218 83 148
2 203 135
196 54 160
31 157 231
201 64 61
113 83 53
101 225 50
37 154 164
162 241 30
19 56 196
16 101 15
193 1 194
33 231 45
241 239 202
134 155 38
104 16 86
10 112 224
71 53 54
199 235 142
197 56 10
27 248 99
205 155 66
153 244 115
20 154 90
144 60 92
8 3 209
45 44 246
26 40 125
90 74 82
103 209 221
53 65 144
6 88 111
70 13 139
135 105 55
22 64 250
220 200 56
163 73 227
243 64 82
131 164 116
253 52 151
242 4 94
250 106 201
151 188 218
35 67 5
131 24 202
135 194 4
213 119 111
44 208 222
129 77 97
243 47 211
232 243 16
85 54 159
146 178 237
82 86 104
18 103 146
152 92 178
75 224 221
163 39 80
22 64 20
173 185 204
169 8 57
34 254 131
115 33 171
67 18 11
104 198 191
129 40 98
252 168 28
100 179 245
51 213 225
33 37 4
221 79 136
3 152 100
9 3 6
152 32 126
163 235 99
182 184 149
92 186 218
90 5 81
228 79 251
141 110 82
144 14 140
134 149 6
249 208 87
171 95 172
208 214 29
123 48 155
64 223 220
15 63 38
232 108 114
229 12 165
134 75 204
99 210 14
89 224 238
229 32 197
59 166 255
98 179 240
72 221 107
161 22 203
138 185 7
73 22 52
110 138 71
252 130 185
108 83 223
177 16 222
111 51 211
130 144 10
175 89 67
107 51 246
158 167 30
79 165 115
185 192 109
26 215 176
2 186 39
234 101 53
54 204 0
222 84 69
102 99 19
244 43 215
123 79 76
168 36 214
140 212 102
134 214 137
78 41 63
236 116 209
204 119 226
83 250 48
62 110 97
170 121 105
95 41 99
117 17 54
248 252 130
114 55 57
223 59 131
31 1 209
121 251 133
74 67 3
70 139 23
47 168 32
168 73 35
170 11 38
240 249 226
60 80 69
48 239 197
228 63 72
204 118 122
28 45 151
140 85 110
