8000 1000
8 15 48
46 43 7
16 5 2
48 3 28
40 3 47
17 0 47
39 46 32
29 31 48
19 22 23
48 20 32
22 44 36
37 36 9
20 42 37
32 42 1
28 37 24
41 44 27
42 43 8
36 12 43
45 21 41
11 22 32
40 19 26
12 13 22
39 21 38
15 27 17
18 13 10
39 42 8
34 25 44
41 11 10
30 47 44
40 13 6
4 5 21
10 13 12
27 22 40
38 18 22
7 27 46
31 28 45
44 29 17
40 49 32
21 50 43
10 47 42
18 24 50
28 3 35
5 43 24
46 11 34
28 20 36
22 32 24
47 11 2
27 35 49
3 45 25
42 31 17
2 22 49
19 35 45
17 22 20
30 34 11
21 26 6
27 23 26
20 24 17
16 32 4
46 43 18
18 9 24
4 8 45
5 16 43
10 23 43
13 48 50
14 45 13
41 41 1
22 46 37
48 25 29
32 43 45
17 32 6
35 11 8
21 16 11
39 38 50
18 35 14
26 10 28
48 44 0
9 37 9
20 15 35
34 35 41
17 17 8
13 13 18
14 17 49
8 32 42
44 38 19
7 24 49
15 6 25
45 43 20
3 2 0
17 26 23
31 2 29
37 47 20
36 39 41
7 2 18
28 10 43
17 19 11
3 27 35
48 15 37
34 42 25
11 26 6
3 41 35
25 1 5
14 18 23
4 29 41
8 44 47
43 10 26
30 20 38
12 38 42
31 39 3
21 24 32
30 40 8
22 13 47
13 10 33
39 0 2
0 2 6
23 13 19
13 27 48
44 15 45
14 19 0
6 41 10
5 9 6
13 9 42
28 12 39
27 16 11
50 15 13
49 12 19
7 46 1
21 32 28
19 46 19
31 16 40
1 35 35
11 35 28
46 5 6
11 27 47
3 47 45
35 5 49
12 24 50
19 9 11
43 44 21
42 6 17
18 43 1
41 13 13
20 4 37
46 18 34
41 15 34
28 13 37
8 43 45
38 32 44
50 21 2
3 40 50
44 21 50
41 41 48
32 31 30
1 7 11
46 21 15
1 45 21
7 46 13
1 9 0
19 7 8
16 27 1
47 38 23
41 41 42
8 49 38
19 16 7
45 31 14
43 18 11
27 8 1
31 40 1
12 6 42
43 39 30
29 0 31
24 29 13
28 42 48
46 48 2
23 50 46
42 40 17
35 21 2
5 13 32
0 45 14
32 35 19
38 16 3
8 28 41
45 48 40
43 33 44
4 17 9
4 7 26
47 38 31
27 10 4
1 31 14
0 30 13
38 31 14
50 32 46
43 42 19
26 14 21
12 17 10
28 43 28
18 14 1
8 14 40
20 20 36
45 28 14
6 8 26
30 30 12
26 6 18
23 22 48
42 37 4
0 3 17
25 17 41
11 40 39
16 42 48
27 44 35
38 3 47
23 41 50
5 24 5
0 6 39
16 19 28
17 25 27
42 45 1
45 25 26
4 21 24
29 17 13
24 18 5
15 14 41
15 30 37
29 16 29
27 8 20
14 12 33
21 36 17
38 44 7
43 44 19
43 7 12
18 5 10
48 35 16
39 29 36
19 35 2
15 1 5
19 30 5
47 10 16
24 13 25
40 31 40
15 7 45
45 32 19
5 25 8
6 19 3
40 0 13
31 18 17
4 31 20
17 36 34
17 25 16
26 1 42
47 24 18
26 46 39
37 45 32
15 11 2
48 50 14
35 11 31
26 8 21
4 14 15
29 42 4
49 20 12
2 2 17
9 46 42
4 50 50
16 24 49
12 44 7
42 16 36
13 13 17
37 33 41
38 42 18
26 40 9
46 40 15
15 2 21
49 42 31
33 48 27
15 39 10
17 8 19
1 33 40
19 7 16
25 47 38
16 48 32
20 1 11
6 4 9
36 3 4
37 6 28
45 32 17
19 26 22
47 34 45
1 44 41
13 23 32
3 45 40
46 14 19
4 19 1
40 14 44
36 26 0
46 17 29
3 40 28
18 49 35
24 23 23
20 49 39
23 4 29
47 18 15
38 38 3
44 20 50
19 15 15
27 19 50
29 33 24
31 34 49
41 19 43
31 28 50
49 38 11
20 6 3
2 25 21
49 24 13
29 40 33
21 0 43
14 18 43
50 0 5
4 36 29
49 30 36
50 2 19
14 5 28
11 14 43
36 47 39
19 47 28
32 23 15
7 44 20
19 24 43
43 43 41
20 0 29
42 31 37
19 26 8
10 45 41
3 3 13
37 3 48
22 17 36
47 43 0
14 43 12
35 24 21
49 14 23
36 21 13
50 45 9
31 20 31
27 6 44
44 39 13
5 28 17
32 11 34
48 18 0
5 2 34
8 11 28
38 22 5
20 20 46
45 37 14
12 34 47
38 45 49
21 36 19
4 4 25
44 24 38
24 15 42
21 32 15
19 39 9
46 3 36
15 38 50
4 34 25
6 35 21
39 47 18
40 30 24
23 34 43
5 45 37
49 25 27
7 45 25
17 19 8
10 50 42
7 20 50
33 5 35
2 9 49
10 17 35
18 46 35
23 7 27
37 42 7
6 39 46
10 37 0
24 19 25
0 2 8
18 48 17
18 50 33
16 1 10
2 34 47
48 4 40
27 2 3
26 42 8
13 9 15
49 25 33
8 7 19
37 43 48
33 28 50
30 12 48
18 6 46
11 34 1
14 12 11
31 6 34
36 48 23
36 26 38
3 48 45
27 40 16
48 38 24
22 21 12
3 44 40
13 49 42
40 16 6
4 49 40
30 40 24
25 7 40
15 4 11
18 15 24
36 26 14
49 3 20
22 5 9
2 31 47
38 35 22
19 30 40
13 26 9
15 7 49
19 40 44
36 41 39
9 21 36
20 40 43
20 38 4
16 15 22
35 34 4
27 23 43
35 1 34
43 28 50
16 2 50
43 18 5
38 21 4
12 46 42
31 43 18
18 43 6
1 12 8
35 47 34
43 1 25
48 28 44
9 40 14
36 6 23
33 24 39
14 15 2
36 19 50
29 14 3
17 2 5
17 10 27
19 31 45
1 2 4
4 46 32
7 32 47
9 36 31
25 35 40
21 20 31
4 19 15
12 39 42
18 15 33
28 11 45
24 45 34
15 33 24
6 34 20
32 23 46
39 32 38
31 6 41
21 38 29
19 21 15
4 46 11
9 19 48
3 11 37
33 5 46
33 41 46
8 44 6
4 2 35
0 28 43
6 6 11
28 30 2
6 50 10
33 38 37
43 19 32
23 28 36
18 35 17
4 6 0
12 7 20
10 26 4
17 37 44
39 46 19
9 23 30
26 48 18
12 9 49
14 20 37
50 12 30
40 24 22
32 42 48
30 22 10
11 18 25
46 44 11
47 3 36
32 11 43
8 7 19
32 33 26
42 20 5
35 31 37
3 47 24
50 32 16
23 20 43
8 12 14
34 30 1
24 49 18
13 41 21
22 38 42
29 15 4
47 16 22
21 46 7
14 11 28
6 9 2
39 17 30
50 50 3
40 30 5
5 24 45
29 50 41
17 20 10
9 29 24
3 2 0
40 28 34
32 20 1
35 33 31
32 28 50
4 38 4
13 35 47
12 46 3
27 6 13
41 29 47
26 10 24
45 12 50
39 15 38
35 37 1
44 8 6
20 14 27
42 33 22
4 19 25
48 27 27
35 47 30
36 43 42
17 29 0
49 42 11
50 37 9
22 37 25
1 10 45
9 38 39
33 33 33
33 36 16
36 31 7
13 22 22
45 37 11
33 24 11
46 32 49
5 25 12
21 11 5
39 31 43
46 30 3
39 35 24
20 41 22
39 17 14
43 49 40
36 44 45
31 9 47
21 19 50
50 13 30
27 37 11
47 12 9
28 27 30
14 30 37
6 49 8
40 30 33
18 13 38
21 29 26
5 8 0
48 37 5
11 25 3
5 36 40
26 15 41
0 28 23
34 30 35
7 48 25
41 13 14
34 5 25
37 10 46
42 22 49
39 11 49
38 12 33
11 0 23
20 15 18
0 17 16
30 48 10
12 2 0
36 7 18
17 45 47
21 28 22
33 21 33
19 34 2
34 37 0
27 32 25
22 27 8
23 48 43
10 0 44
27 19 1
13 8 18
47 27 9
3 6 46
12 50 41
47 40 39
26 23 34
48 18 22
50 10 46
8 26 19
0 22 35
19 34 29
16 47 40
1 47 23
24 14 36
50 34 30
12 32 37
11 37 18
0 47 38
22 11 23
46 5 40
46 24 42
16 8 20
44 42 44
33 11 28
30 40 43
4 5 14
44 4 17
7 31 37
30 23 25
30 14 35
19 7 41
30 20 13
4 30 5
32 25 46
2 31 15
0 38 33
25 30 0
4 10 10
2 37 17
44 38 44
14 1 5
13 10 5
15 31 21
3 8 43
5 44 0
30 21 41
16 2 2
7 21 40
21 30 17
19 26 29
19 19 49
24 39 2
28 40 19
12 17 15
46 36 20
43 15 13
1 42 36
2 17 36
30 39 15
31 23 20
11 40 7
50 8 16
32 31 19
21 28 33
29 15 30
47 2 15
50 22 8
45 15 4
16 40 33
45 28 36
9 3 38
22 16 42
49 43 41
50 35 2
3 13 50
27 46 35
19 45 13
46 42 41
10 17 3
30 14 31
18 37 16
6 38 0
39 16 34
23 19 14
47 12 24
33 30 18
28 30 40
41 25 28
27 45 26
18 36 6
17 44 28
44 44 21
34 25 5
45 12 31
0 8 44
37 3 37
22 16 10
21 19 40
32 37 28
0 39 14
49 23 19
14 25 16
45 35 38
8 17 15
33 29 50
19 8 25
23 35 6
14 11 1
10 19 18
25 35 17
9 35 30
20 24 23
25 46 23
21 23 43
6 8 40
34 6 43
41 19 38
19 4 33
12 41 50
26 5 47
41 26 39
1 27 47
30 42 9
4 6 6
4 48 48
16 43 17
4 40 22
34 42 14
29 31 20
29 36 3
4 26 47
43 0 41
1 14 33
22 9 18
37 35 9
16 3 38
21 8 29
3 3 24
17 9 28
23 44 12
45 20 17
47 7 27
45 48 9
29 9 43
20 16 32
50 13 43
49 43 38
39 30 21
48 27 19
21 34 26
1 22 0
45 2 36
45 37 26
18 8 17
36 16 30
8 50 12
5 43 15
35 13 34
48 37 47
37 1 13
19 9 44
46 44 0
31 20 50
43 8 46
44 5 37
13 8 1
34 44 45
16 15 32
40 15 41
40 5 34
25 9 35
38 22 31
13 1 39
18 30 25
50 48 25
47 38 21
49 18 21
26 26 37
23 10 20
28 10 17
8 5 5
50 13 4
14 26 5
33 3 40
5 47 7
28 22 0
2 2 45
46 3 22
37 9 3
11 44 24
24 39 26
27 6 47
31 29 48
27 6 19
12 10 39
5 21 39
48 45 5
14 38 12
7 33 29
2 1 18
21 37 36
16 43 13
21 41 48
49 16 14
41 33 4
29 15 34
34 22 37
23 44 1
43 41 18
43 22 35
35 27 6
33 14 47
4 38 46
18 19 38
27 48 35
34 46 33
45 37 20
3 26 11
10 3 28
29 1 13
39 34 32
22 7 12
13 26 21
1 10 17
39 14 3
11 10 43
24 15 37
29 37 44
35 21 13
6 0 13
42 40 2
7 45 27
4 2 19
33 35 29
36 42 49
11 15 36
25 6 38
50 27 22
28 8 47
20 42 46
11 49 16
5 41 20
2 37 23
1 27 25
18 44 15
14 3 10
47 32 32
1 14 16
30 14 25
10 32 21
22 10 18
17 14 22
17 1 13
10 35 34
32 41 1
33 9 48
15 50 13
33 4 26
0 21 45
40 13 23
40 30 16
35 40 47
12 17 33
28 30 11
14 33 26
4 5 5
45 17 27
34 3 19
49 0 39
48 15 43
45 16 15
17 44 32
5 21 48
28 45 24
30 46 35
42 22 11
30 14 10
33 46 4
35 28 26
19 29 17
20 49 10
19 16 41
14 12 35
7 34 50
29 9 26
48 16 16
11 1 17
12 43 5
5 13 27
15 10 24
28 44 43
41 46 9
45 33 35
45 9 16
18 43 2
0 20 9
38 7 28
31 16 44
12 13 22
19 5 23
36 23 31
42 18 45
29 16 22
1 1 42
16 46 30
44 7 41
4 2 40
36 11 14
42 26 9
25 50 35
34 30 39
25 0 9
18 38 27
45 31 17
50 38 44
46 30 4
22 17 46
0 33 36
12 36 7
19 45 2
37 20 2
3 39 42
43 48 50
29 1 28
38 35 50
46 8 47
40 42 19
22 44 8
17 3 10
5 6 44
8 20 24
36 18 30
38 30 37
19 45 5
8 22 15
3 17 18
26 39 40
4 1 38
28 35 6
27 15 3
0 0 45
44 10 44
27 8 41
12 25 5
48 3 6
30 8 48
32 34 27
39 50 12
50 22 9
17 20 1
48 8 17
13 6 19
44 25 12
7 42 0
17 11 7
29 4 36
46 25 3
18 34 24
28 39 1
23 12 47
48 37 44
1 31 23
3 45 22
24 33 31
4 8 11
17 46 43
34 0 33
36 4 36
0 26 23
39 0 2
13 30 6
7 25 18
22 20 32
0 38 45
28 39 42
6 23 24
46 50 19
35 8 38
2 21 50
41 33 6
43 28 19
28 46 22
14 27 43
6 35 44
16 8 50
11 30 36
17 27 33
21 38 21
44 32 46
30 9 47
40 48 17
41 30 15
33 7 15
36 3 30
3 19 48
5 11 12
0 41 12
8 47 21
